probe_id	requested_entrez	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count
ILMN_1759326	5027	P2RX7	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	P2RX7	5027	P2RX7	7.70446394134247	7.655294181	0.165955943720579	0.407376906219018	6.883658249	8.836580241	7.655294181	TRUE	1	0.165955943720579	TRUE	1
ILMN_1697817	24145	PANX1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PANX1	24145	PANX1	6.05163690190411	6.1031325415	0.0201524377857538	0.141959282140175	5.586567775	6.430281185	6.1031325415	TRUE	1	0.0201524377857538	TRUE	1
ILMN_1691731	54625	PARP14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PARP14	54625	PARP14	8.31023792342466	8.207662051	0.690162720194685	0.830760326565181	6.759398586	10.41826553	8.207662051	TRUE	1	0.690162720194685	TRUE	1
ILMN_1731224	83666	PARP9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PARP9	83666	PARP9	9.58398411480822	9.756454399	0.850357590696571	0.92214835612095	7.715218442	11.61760141	9.756454399	TRUE	1	0.850357590696571	TRUE	1
ILMN_2053527	83666	PARP9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PARP9	83666	PARP9	7.23780320449315	7.181512843	0.404891820750643	0.636311103746149	6.053693433	9.139227398	9.756454399	FALSE	1	0.850357590696571	FALSE	1
ILMN_1759297	23598	PATZ1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	PATZ1	23598	PATZ1	6.10842062923973	6.148528654	0.0196781401060968	0.140278794213868	5.457572269	6.36691028	6.148528654	TRUE	1	0.0221612986091459	FALSE	1
ILMN_2401844	23598	PATZ1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	PATZ1	23598	PATZ1	5.97951926328082	6.0018957025	0.0221612986091459	0.148866714241787	5.432530985	6.274862319	6.148528654	FALSE	1	0.0221612986091459	TRUE	1
ILMN_1660611	23598	PATZ1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	PATZ1	23598	PATZ1	5.74727542971918	5.7406059725	0.0147611203021445	0.121495350948686	5.462745278	5.993336185	6.148528654	FALSE	1	0.0221612986091459	FALSE	1
ILMN_1760303	5295	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	8.0745991175548	8.0382202915	0.127652736462811	0.357285231240826	7.254681885	9.051674146	8.0382202915	TRUE	1	0.127652736462811	TRUE	1
ILMN_2398235	5295	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	6.20632309528767	6.2026931315	0.0170430605929771	0.130549073504859	5.697524943	6.528882893	8.0382202915	FALSE	1	0.127652736462811	FALSE	1
ILMN_1691433	5295	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	6.00798933384932	6.038344636	0.0186707266441476	0.136640867401183	5.469814242	6.36517718	8.0382202915	FALSE	1	0.127652736462811	FALSE	1
ILMN_1689057	5295	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	5.95889130207534	5.978534385	0.015021082187347	0.12256052458825	5.522024795	6.32590259	8.0382202915	FALSE	1	0.127652736462811	FALSE	1
ILMN_2289433	5295	PIK3R1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	5	PIK3R1	5295	PIK3R1	5.76882361020548	5.7711550715	0.0219537929931959	0.148168124079358	5.379891873	6.142065845	8.0382202915	FALSE	1	0.127652736462811	FALSE	1
ILMN_1748283	11040	PIM2	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PIM2	11040	PIM2	9.98542384573288	10.0414184	0.260722985614436	0.510610404921831	8.006621088	11.03862489	10.0414184	TRUE	1	0.260722985614436	TRUE	1
ILMN_1695490	122618	PLD4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PLD4	122618	PLD4	6.03504639183562	6.046317976	0.0161741495822009	0.127177630038466	5.617534016	6.505148635	6.046317976	TRUE	1	0.0161741495822009	TRUE	1
ILMN_1802628	403313	PLPP6	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	PPAPDC2	403313	PPAPDC2	6.40248508043836	6.3849758825	0.030850031255783	0.175641769678465	5.928629452	6.938469777	6.3849758825	TRUE	1	0.030850031255783	TRUE	1
ILMN_1745242	5359	PLSCR1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PLSCR1	5359	PLSCR1	7.17017219406849	7.113262435	0.564765719973445	0.751508962004742	5.979778818	9.566290192	7.113262435	TRUE	1	0.564765719973445	TRUE	1
ILMN_2098446	5366	PMAIP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PMAIP1	5366	PMAIP1	6.16297778544521	6.1497067935	0.0361505891074716	0.190133082622335	5.592201506	7.059171077	6.1497067935	TRUE	1	0.0361505891074716	TRUE	1
ILMN_1689525	5366	PMAIP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	PMAIP1	5366	PMAIP1	6.06393166938356	6.0848303355	0.0110560771048037	0.105147882074741	5.721328112	6.45510845	6.1497067935	FALSE	1	0.0361505891074716	FALSE	1
ILMN_1728019	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	7.5152431325548	7.4039827405	0.479596220232175	0.692528858772091	6.328365585	9.764136968	7.4039827405	TRUE	1	0.479596220232175	TRUE	1
ILMN_1750861	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.14779433382877	6.1420677225	0.0128053631577291	0.113160784540092	5.682430792	6.678376217	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_1811588	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.16068367470548	6.1417594945	0.0834569801065208	0.288889217705543	5.60597298	7.737844106	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_1731299	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.07418539631507	6.093129589	0.0300872554610173	0.173456782689572	5.598493341	6.682859089	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_2398378	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.07788717122603	6.0928416965	0.0400090411366549	0.200022601564561	5.630263248	7.090358236	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_2248192	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.07937532729452	6.091771826	0.00919525336429008	0.0958918837247975	5.829911974	6.424141823	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_1808599	5371	PML	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	7	PML	5371	PML	6.02115671583562	6.027591779	0.0136889951172039	0.116999979133348	5.745433938	6.438225719	7.4039827405	FALSE	1	0.479596220232175	FALSE	1
ILMN_1655077	639	PRDM1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	PRDM1	639	PRDM1	7.45980207472603	7.406612634	0.274455665129383	0.523885164066882	6.154677258	9.373022251	7.406612634	TRUE	1	0.274455665129383	TRUE	1
ILMN_2294784	639	PRDM1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	PRDM1	639	PRDM1	6.21117849191781	6.189355481	0.0399099629523622	0.199774780571428	5.749235705	7.551985136	7.406612634	FALSE	1	0.274455665129383	FALSE	1
ILMN_2298159	639	PRDM1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	PRDM1	639	PRDM1	6.0487671859863	6.0681632885	0.0180189691341311	0.134234753823781	5.71787684	6.606931944	7.406612634	FALSE	1	0.274455665129383	FALSE	1
ILMN_2414165	639	PRDM1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	PRDM1	639	PRDM1	5.99223683676027	6.039526558	0.0289992567694413	0.170291681445223	5.51716148	6.367013014	7.406612634	FALSE	1	0.274455665129383	FALSE	1
ILMN_1740633	5551	PRF1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PRF1	5551	PRF1	8.57183699819863	8.5546919045	1.02348682468461	1.01167525653473	6.532600952	10.82627849	8.5546919045	TRUE	1	1.02348682468461	TRUE	1
ILMN_1758474	8575	PRKRA	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PRKRA	8575	PRKRA	7.17161627796575	7.1647047645	0.103569987152281	0.321822912721082	6.330035121	7.782304817	7.1647047645	TRUE	1	0.103569987152281	TRUE	1
ILMN_1795930	5734	PTGER4	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PTGER4	5734	PTGER4	7.4430032075274	7.4371713555	0.20465322114769	0.452386141639739	6.297113072	8.517269745	7.4371713555	TRUE	1	0.20465322114769	TRUE	1
ILMN_1778236	5781	PTPN11	VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	PTPN11	5781	PTPN11	7.46864946128767	7.4850692945	0.160774743229775	0.400967259548426	6.504895489	8.382829472	7.4850692945	TRUE	1	0.160774743229775	TRUE	1
ILMN_1656011	5996	RGS1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RGS1	5996	RGS1	6.09241056047945	6.0563166475	0.120039551107386	0.34646724391692	5.693854045	8.509878459	6.0563166475	TRUE	1	0.120039551107386	TRUE	1
ILMN_1797001	23586	RIGI	VIR_M1a;VIR_M1b	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	DDX58	23586	DDX58	7.38092479879452	7.192969963	0.732119560379745	0.855639854366161	6.061452647	10.35930101	7.192969963	TRUE	1	0.732119560379745	TRUE	1
ILMN_1758939	8767	RIPK2	VIR_M1a;VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RIPK2	8767	RIPK2	7.42001972656849	7.302266391	0.179610181108303	0.423804413743301	6.648282075	9.262785797	7.302266391	TRUE	1	0.179610181108303	TRUE	1
ILMN_1762747	6138	RPL15	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL15	6138	RPL15	10.1089102200685	10.203911525	0.612886875073704	0.782870918525975	7.968192099	11.6530954	10.203911525	TRUE	1	0.612886875073704	TRUE	1
ILMN_1658283	6139	RPL17	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL17	6139	RPL17	10.6732386882534	10.70698779	1.56633391612538	1.2515326268721	7.768350702	12.77915118	10.70698779	TRUE	1	1.63095934392829	FALSE	1
ILMN_2383097	6139	RPL17	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL17	6139	RPL17	10.6688142060342	10.70231953	1.63095934392829	1.27709018629394	7.756331263	13.00390354	10.70698779	FALSE	1	1.63095934392829	TRUE	1
ILMN_1655422	6139	RPL17	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL17	6139	RPL17	8.3247651244726	8.245291673	0.597315383004719	0.772861813654109	6.770981256	10.50637197	10.70698779	FALSE	1	1.63095934392829	FALSE	1
ILMN_1755115	9349	RPL23	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL23	9349	RPL23	8.35240534413699	8.0477174095	1.36644838019392	1.16895182971494	6.233333064	10.96675345	8.0477174095	TRUE	1	1.36644838019392	TRUE	1
ILMN_1731546	6154	RPL26	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL26	6154	RPL26	8.16775834604795	7.8390475835	1.81444256623734	1.34701245957019	6.226122502	11.49802003	7.8390475835	TRUE	1	1.81444256623734	TRUE	1
ILMN_2110532	51121	RPL26L1	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL26L1	51121	RPL26L1	7.08618651252055	7.005121691	0.36511836005023	0.604250246214456	6.177000685	8.908267913	7.005121691	TRUE	1	0.36511836005023	TRUE	1
ILMN_1776586	51121	RPL26L1	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL26L1	51121	RPL26L1	6.46982070706849	6.352487789	0.134216901183788	0.366356249003327	5.864148138	7.46981371	7.005121691	FALSE	1	0.36511836005023	FALSE	1
ILMN_1656807	6155	RPL27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL27	6155	RPL27	12.0024443727877	12.094898185	0.729258332346748	0.853966236069523	9.455902568	13.56323865	12.094898185	TRUE	1	0.729258332346748	TRUE	1
ILMN_1737517	6159	RPL29	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL29	6159	RPL29	6.40256504892466	6.346494143	0.0595493235955086	0.244027300922476	5.93433413	7.338419606	6.346494143	TRUE	1	0.0595493235955086	TRUE	1
ILMN_1771051	6159	RPL29	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL29	6159	RPL29	6.36430849482192	6.3007151915	0.0562970873072713	0.237270072506566	5.782581588	7.23170492	6.346494143	FALSE	1	0.0595493235955086	FALSE	1
ILMN_1754195	6160	RPL31	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPL31	6160	RPL31	8.75743474289041	8.60168533	1.79954049344704	1.34146952758795	6.2788131	11.68651105	8.60168533	TRUE	1	1.79954049344704	TRUE	1
ILMN_1706873	6164	RPL34	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL34	6164	RPL34	6.87970058014384	6.763284268	0.306364867310282	0.553502364322215	6.046755542	8.530575493	6.763284268	TRUE	1	0.306364867310282	TRUE	1
ILMN_1774823	6164	RPL34	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPL34	6164	RPL34	6.45039721669178	6.301683069	0.205416744950858	0.453229241058934	5.901036503	8.055374271	6.763284268	FALSE	1	0.306364867310282	FALSE	1
ILMN_1750507	6133	RPL9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL9	6133	RPL9	10.9614888771849	11.03159204	1.52608665327778	1.23534879822574	8.061696819	13.09031571	11.03159204	TRUE	1	1.52608665327778	TRUE	1
ILMN_2408415	6133	RPL9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL9	6133	RPL9	8.41152346141096	8.2747782075	1.38426830433988	1.1765493208276	6.372628329	11.43859465	11.03159204	FALSE	1	1.52608665327778	FALSE	1
ILMN_1729033	6133	RPL9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPL9	6133	RPL9	6.94870410018493	6.8381287645	0.276471456517911	0.525805531083414	6.126997174	8.774802339	11.03159204	FALSE	1	1.52608665327778	FALSE	1
ILMN_1709880	6175	RPLP0	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPLP0	6175	RPLP0	12.0474644327123	12.10260945	0.571178214958841	0.755763332637169	9.384108176	13.37266054	12.10260945	TRUE	1	0.571178214958841	TRUE	1
ILMN_1745075	6175	RPLP0	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPLP0	6175	RPLP0	8.43365489270548	8.3627111075	0.350021187434815	0.591625884689654	6.838404797	10.01712146	12.10260945	FALSE	1	0.571178214958841	FALSE	1
ILMN_2402090	6175	RPLP0	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPLP0	6175	RPLP0	5.75627469115069	5.7566621835	0.0168535387986686	0.129821180085026	5.289875111	6.056263756	12.10260945	FALSE	1	0.571178214958841	FALSE	1
ILMN_1787949	6210	RPS15A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS15A	6210	RPS15A	12.112776862	12.27097554	0.926353310579098	0.962472498609232	9.565884621	13.66597267	12.27097554	TRUE	1	1.02008394542132	FALSE	1
ILMN_2337241	6210	RPS15A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS15A	6210	RPS15A	10.4103896115069	10.499514885	1.02008394542132	1.0099920521575	7.608342127	12.23374548	12.27097554	FALSE	1	1.02008394542132	TRUE	1
ILMN_2255310	6210	RPS15A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS15A	6210	RPS15A	9.40319891280137	9.4212478105	0.833913544525505	0.913188668636172	6.92366515	11.73557625	12.27097554	FALSE	1	1.02008394542132	FALSE	1
ILMN_1656625	6229	RPS24	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS24	6229	RPS24	9.56069312516438	9.403291381	1.33091797872517	1.15365418506811	7.067242773	12.1386512	9.403291381	TRUE	1	1.33091797872517	TRUE	1
ILMN_2399893	6229	RPS24	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS24	6229	RPS24	6.26289073638356	6.145655433	0.174988446260974	0.418316203679674	5.455157506	7.83640742	9.403291381	FALSE	1	1.33091797872517	FALSE	1
ILMN_1660498	6232	RPS27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS27	6232	RPS27	12.9703597667123	13.16999273	0.544554485459612	0.737939350800329	10.40282545	13.95704884	13.16999273	TRUE	1	1.10344076337441	FALSE	1
ILMN_2160819	6232	RPS27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS27	6232	RPS27	12.8349893123973	12.96730418	0.594244713839177	0.770872696260009	10.21278061	14.14860463	13.16999273	FALSE	1	1.10344076337441	FALSE	1
ILMN_1696839	6232	RPS27	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS27	6232	RPS27	9.87680862541781	9.871646106	1.10344076337441	1.0504478870341	7.196080053	11.97431555	13.16999273	FALSE	1	1.10344076337441	TRUE	1
ILMN_2139943	6189	RPS3A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS3A	6189	RPS3A	10.4847239843082	10.625575865	1.62862511874222	1.2761759748335	7.553809918	12.59726879	10.625575865	TRUE	1	1.62862511874222	TRUE	1
ILMN_1657722	6189	RPS3A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS3A	6189	RPS3A	10.2666658996507	10.28362757	1.39219094553585	1.17991141427476	7.425136657	12.31271461	10.625575865	FALSE	1	1.62862511874222	FALSE	1
ILMN_1673638	6189	RPS3A	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	RPS3A	6189	RPS3A	10.094463254863	10.085016955	1.42556509649454	1.19397030804562	7.478042188	12.21524271	10.625575865	FALSE	1	1.62862511874222	FALSE	1
ILMN_1783142	6192	RPS4Y1	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RPS4Y1	6192	RPS4Y1	8.34442780395206	9.305845109	4.76581742440643	2.18307522188459	5.519577839	11.50132188	9.305845109	TRUE	1	4.76581742440643	TRUE	1
ILMN_1750722	6201	RPS7	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS7	6201	RPS7	6.32976912114384	6.2772790565	0.0739305960740217	0.271901813296678	5.775714893	7.585858922	6.2772790565	TRUE	1	0.0739305960740217	TRUE	1
ILMN_2070072	6201	RPS7	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS7	6201	RPS7	6.13972156641096	6.127937187	0.066939030792482	0.258725783006801	5.561009366	7.223488807	6.2772790565	FALSE	1	0.0739305960740217	FALSE	1
ILMN_1749447	6203	RPS9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS9	6203	RPS9	11.9569646447945	11.97457271	0.300172967571853	0.547880431820533	10.09292177	13.24052838	11.97457271	TRUE	1	0.320550216773486	FALSE	1
ILMN_2038772	6203	RPS9	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	RPS9	6203	RPS9	11.7582203197671	11.80757563	0.320550216773486	0.566171543592122	9.957836806	13.07890784	11.97457271	FALSE	1	0.320550216773486	TRUE	1
ILMN_1657871	91543	RSAD2	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RSAD2	91543	RSAD2	8.44276418379452	8.450099675	3.15128340422005	1.77518545628902	5.963971499	12.37141559	8.450099675	TRUE	1	3.15128340422005	TRUE	1
ILMN_2173975	64108	RTP4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	RTP4	64108	RTP4	6.91542013684247	6.776896666	0.497204771564817	0.70512748603697	6.02513053	8.949306533	6.776896666	TRUE	1	0.497204771564817	TRUE	1
ILMN_1814305	54809	SAMD9	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SAMD9	54809	SAMD9	8.79236089587671	8.720549725	0.78676687316536	0.886998801107059	6.857226598	10.96697971	8.720549725	TRUE	1	0.78676687316536	TRUE	1
ILMN_1789464	256987	SERINC5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SERINC5	256987	SERINC5	6.22602235386301	6.200346881	0.0419274169876965	0.204761854327647	5.729372866	6.85825987	6.200346881	TRUE	1	0.0419274169876965	TRUE	1
ILMN_1742052	5272	SERPINB9	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPINB9	5272	SERPINB9	6.38730224136301	6.348200796	0.0350883537538217	0.187318855841642	5.995716827	7.031148201	6.348200796	TRUE	1	0.0350883537538217	TRUE	1
ILMN_2184250	5272	SERPINB9	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPINB9	5272	SERPINB9	5.95149145995206	5.9599795225	0.0141419429719906	0.118919901496724	5.651660809	6.183779873	6.348200796	FALSE	1	0.0350883537538217	FALSE	1
ILMN_1670305	710	SERPING1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPING1	710	SERPING1	7.49317679441781	7.067172552	1.77322575311489	1.33162522997835	5.86416737	11.38804496	7.067172552	TRUE	1	1.77322575311489	TRUE	1
ILMN_1711272	710	SERPING1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SERPING1	710	SERPING1	6.12009059656164	6.103642567	0.0285841974353209	0.169068617535369	5.794098145	7.059211983	7.067172552	FALSE	1	1.77322575311489	FALSE	1
ILMN_1701237	117157	SH2D1B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SH2D1B	117157	SH2D1B	6.31901511870548	6.2461354525	0.101799498896263	0.31906033739132	5.659438859	7.259409881	6.2461354525	TRUE	1	0.101799498896263	TRUE	1
ILMN_1739083	23411	SIRT1	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SIRT1	23411	SIRT1	6.78101413034247	6.7693478615	0.0945270445379078	0.307452507776255	6.057713011	7.593672081	6.7693478615	TRUE	1	0.0945270445379078	TRUE	1
ILMN_1743770	9016	SLC25A14	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLC25A14	9016	SLC25A14	6.47093521815754	6.4696005795	0.0330002984946759	0.181659842823547	5.913400252	6.887359437	6.4696005795	TRUE	1	0.0330002984946759	TRUE	1
ILMN_2347044	9016	SLC25A14	BACT_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLC25A14	9016	SLC25A14	6.08242984178082	6.1120527795	0.0106756781469523	0.10332317332986	5.598576747	6.240375512	6.4696005795	FALSE	1	0.0330002984946759	FALSE	1
ILMN_1752520	91607	SLFN11	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLFN11	91607	SLFN11	7.88875196226027	7.9147124225	0.158037597068749	0.397539428319694	6.736655513	8.954224803	7.9147124225	TRUE	1	0.158037597068749	TRUE	1
ILMN_2162860	91607	SLFN11	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	SLFN11	91607	SLFN11	6.56025624815753	6.5557128685	0.0512925674201495	0.226478624642922	5.899505333	7.286792428	7.9147124225	FALSE	1	0.158037597068749	FALSE	1
ILMN_2215862	146857	SLFN13	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SLFN13	146857	SLFN13	6.30506902667808	6.271211437	0.0441985308868444	0.210234466457915	5.899706292	7.576348947	6.271211437	TRUE	1	0.0441985308868444	TRUE	1
ILMN_1682738	4088	SMAD3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	SMAD3	4088	SMAD3	7.37934114681507	7.4243616715	0.122887758577264	0.350553503159309	6.378950854	8.112661586	7.4243616715	TRUE	1	0.122887758577264	TRUE	1
ILMN_1719660	27293	SMPDL3B	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	SMPDL3B	27293	SMPDL3B	5.99131108703425	6.003757996	0.0146489920149575	0.121033020349645	5.608263459	6.346388865	6.003757996	TRUE	1	0.0197977836524847	FALSE	1
