requested_entrez	probe_id	requested_symbol	module_memberships	mapping_rules	rescued_by_entrez	candidate_probe_count	platform_symbol	platform_entrez	platform_ilmn_gene	all_sample_mean_expression	all_sample_median_expression	all_sample_expression_variance	all_sample_expression_sd	all_sample_minimum_expression	all_sample_maximum_expression	primary_rule_top_median	primary_rule_median_tie	primary_rule_tie_count	variance_rule_top_variance	variance_rule_tie	variance_rule_tie_count	selection_rule
944	ILMN_1761778	TNFSF8	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF8	944	TNFSF8	6.25674063984932	6.2494353265	0.0334606877999024	0.182922627905632	5.795763381	6.940830182	6.2494353265	TRUE	1	0.0334606877999024	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8744	ILMN_1751464	TNFSF9	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TNFSF9	8744	TNFSF9	6.08478387671233	6.102096447	0.0110331930977985	0.105039007505776	5.70195849	6.403359449	6.102096447	TRUE	1	0.0110331930977985	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9868	ILMN_1746426	TOMM70	VIR_M1b	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	TOMM70A	9868	TOMM70A	7.81611611572603	7.797408761	0.153176127482775	0.39137721891134	7.094667252	9.001901105	7.797408761	TRUE	1	0.153176127482775	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9618	ILMN_1745976	TRAF4	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRAF4	9618	TRAF4	5.88809225506164	5.891256395	0.0261599255190427	0.161740302704807	5.462087728	6.36775608	6.1125833895	FALSE	1	0.0261599255190427	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
11277	ILMN_1770955	TREX1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TREX1	11277	TREX1	5.92238613826712	5.9413217835	0.0179355588967822	0.133923705507211	5.449448009	6.280950496	5.967492194	FALSE	1	0.0179355588967822	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9830	ILMN_1772689	TRIM14	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	4	TRIM14	9830	TRIM14	6.37228612178082	6.217624595	0.2079338039582	0.455997592053072	5.741723788	8.620651906	6.217624595	TRUE	1	0.2079338039582	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10346	ILMN_1779252	TRIM22	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM22	10346	TRIM22	9.3109811214589	9.388353578	0.961498460101503	0.980560278668019	7.058867106	11.42041589	9.388353578	TRUE	1	0.961498460101503	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
22954	ILMN_1654737	TRIM32	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM32	22954	TRIM32	6.33115546476712	6.3323380745	0.0295181059096118	0.171808340628771	5.893153221	6.830963413	6.3323380745	TRUE	1	0.0295181059096118	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
23087	ILMN_1671765	TRIM35	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM35	23087	TRIM35	6.09470372309589	6.126852021	0.00952099217508411	0.0975755716103375	5.689662077	6.260331809	6.126852021	TRUE	1	0.00952099217508411	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10475	ILMN_1697971	TRIM38	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM38	10475	TRIM38	8.48044124163699	8.430250396	0.379807904954139	0.616285570944297	7.38886686	10.62623412	8.430250396	TRUE	1	0.379807904954139	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
85363	ILMN_1704972	TRIM5	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	TRIM5	85363	TRIM5	7.32559481989041	7.207895336	0.421793302610785	0.64945615911375	6.225391818	9.658597702	7.207895336	TRUE	1	0.421793302610785	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
84851	ILMN_1754130	TRIM52	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	TRIM52	84851	TRIM52	7.14255693812329	7.1035892305	0.105498168015757	0.324804815259499	6.417361414	8.077061917	7.1035892305	TRUE	1	0.105498168015757	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
117854	ILMN_1656910	TRIM6	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	TRIM6	117854	TRIM6	6.24535859008219	6.1550127505	0.105705350107858	0.325123592050559	5.67474114	7.286188383	6.1550127505	TRUE	1	0.105705350107858	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7311	ILMN_2368576	UBA52	BACT_M1	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	UBA52	7311	UBA52	7.12979903460274	7.1129634275	0.145272703086937	0.381146563787392	6.297225187	8.024027401	13.693099075	FALSE	1	0.145272703086937	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9246	ILMN_1769520	UBE2L6	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	UBE2L6	9246	UBE2L6	11.5523875015822	11.66135486	0.83504461649195	0.91380775685696	9.4208499	13.24430797	11.66135486	TRUE	1	0.83504461649195	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
8725	ILMN_1798728	URI1	VIR_M1a	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	2	C19orf2	8725	C19ORF2	8.83264434868493	8.8939517965	0.337436782199155	0.580893090163031	7.372002467	9.928866098	8.8939517965	TRUE	1	0.337436782199155	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
29802	ILMN_1700147	VPREB3	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	VPREB3	29802	VPREB3	9.0277312905274	9.0352781175	0.859728431758329	0.927215418205677	6.82876792	11.65377862	9.0352781175	TRUE	1	0.859728431758329	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9213	ILMN_2104106	XPR1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	XPR1	9213	XPR1	7.19604302958219	7.21955692	0.0738715132430291	0.271793144216386	6.124598012	7.997019504	7.21955692	TRUE	1	0.0738715132430291	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
81030	ILMN_1765994	ZBP1	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBP1	81030	ZBP1	9.33064382708904	9.167904955	1.65929562993849	1.28813649507282	6.922797592	12.3787495	9.167904955	TRUE	1	1.65929562993849	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
22890	ILMN_1750246	ZBTB1	VIR_M1a;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB1	22890	ZBTB1	5.92624272122603	5.9247083795	0.0124127715969747	0.111412618661329	5.637065397	6.252996702	5.9247083795	TRUE	1	0.0124127715969747	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
57621	ILMN_1766247	ZBTB2	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB2	57621	ZBTB2	6.0679943119589	6.1025971885	0.0110277665588149	0.105013173263238	5.691835386	6.21744042	6.1025971885	TRUE	1	0.0110277665588149	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
26137	ILMN_1689456	ZBTB20	VIR_M1b;VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB20	26137	ZBTB20	7.70597466889726	7.655431318	0.173037112181984	0.415977297676188	6.669596089	8.91782715	7.655431318	TRUE	1	0.173037112181984	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7597	ILMN_2048982	ZBTB25	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	2	ZBTB25	7597	ZBTB25	6.44372080184932	6.4357829815	0.052310886477183	0.228715732902621	5.863912668	7.052110921	6.4357829815	TRUE	1	0.052310886477183	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
57684	ILMN_1718668	ZBTB26	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB26	57684	ZBTB26	5.9505793190137	5.959847581	0.0153015722379823	0.12369952400063	5.551132735	6.183445418	5.959847581	TRUE	1	0.0153015722379823	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10009	ILMN_1673138	ZBTB33	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB33	10009	ZBTB33	8.22820044604795	8.206867431	0.203495538377492	0.451104797555393	7.22830912	9.222228038	8.206867431	TRUE	1	0.203495538377492	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
84614	ILMN_1785960	ZBTB37	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB37	84614	ZBTB37	5.84589285654795	5.844006355	0.0191978936815658	0.138556463875078	5.446661936	6.1508716	5.844006355	TRUE	1	0.0191978936815658	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
9880	ILMN_1681154	ZBTB39	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB39	9880	ZBTB39	6.14734487126027	6.1540192095	0.00795855744951931	0.089210747387965	5.779947547	6.348094603	6.1540192095	TRUE	1	0.00795855744951931	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
166793	ILMN_2103388	ZBTB49	VIR_M2	EXACT_ENTREZ_HISTORICAL_OR_ALTERNATE_SYMBOL	TRUE	1	ZNF509	166793	ZNF509	6.73336617515753	6.723584658	0.0582959384835747	0.241445518665339	6.148247844	7.414267276	6.723584658	TRUE	1	0.0582959384835747	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10773	ILMN_1727218	ZBTB6	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZBTB6	10773	ZBTB6	6.13116877269178	6.1387836495	0.0109119209355692	0.104460140415228	5.721074094	6.753055492	6.1387836495	TRUE	1	0.0109119209355692	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
56829	ILMN_1729973	ZC3HAV1	VIR_M1a;VIR_M1b	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZC3HAV1	56829	ZC3HAV1	7.65070498919863	7.548599832	0.351814293323034	0.593139354050154	6.435758459	9.913067797	9.1213707265	FALSE	1	0.351814293323034	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
85364	ILMN_1786852	ZCCHC3	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZCCHC3	85364	ZCCHC3	6.50521200772603	6.485165339	0.0408880521432169	0.2022079428292	6.09238882	7.111301572	6.485165339	TRUE	1	0.0408880521432169	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
10771	ILMN_1754234	ZMYND11	VIR_M1a	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	3	ZMYND11	10771	ZMYND11	8.3723909920548	8.3606609965	0.393042110212042	0.626930706068894	7.048509197	9.880049418	8.3606609965	TRUE	1	0.393042110212042	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7690	ILMN_2178088	ZNF131	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZNF131	7690	ZNF131	5.96018510706849	5.9954997835	0.0243197265986447	0.15594783293988	5.429987301	6.201821069	5.9954997835	TRUE	1	0.0243197265986447	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
7693	ILMN_1768809	ZNF134	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZNF134	7693	ZNF134	6.44234209041781	6.4298352405	0.033263832967794	0.18238375192926	5.955732425	6.904472359	6.4298352405	TRUE	1	0.033263832967794	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
137209	ILMN_1802974	ZNF572	VIR_M2	EXACT_ENTREZ_WITH_EXACT_SYMBOL_SUPPORT	FALSE	1	ZNF572	137209	ZNF572	5.95048093715069	5.97019779	0.0149749459663908	0.122372161729663	5.526491376	6.172787255	5.97019779	TRUE	1	0.0149749459663908	TRUE	1	Highest variance across all 146 samples; lexicographically smallest probe ID for exact ties
