primary_module_key	module_direction	provisional_module_id	provisional_module_label	evidence_grade	interpretation_status	direction_set	candidate_group_id	ENTREZID	SYMBOL	GENENAME	pooled_logFC	pooled_adj.P.Val	Sri_Lanka_logFC	United_States_logFC	stability_tier	recommended_use	representative_GO	representative_TERM	review_decision_tier	review_decision_rationale	final_claim_status	all_three_concordant	abs_pooled_logFC
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	10561	IFI44	interferon induced protein 44	-3.22998246743249	7.64604056556556e-21	-3.7013174567019	-2.72847853857304	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.22998246743249
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	1240	CMKLR1	chemerin chemokine-like receptor 1	-1.47425349489127	2.15221380914828e-17	-1.79623057405696	-1.06741277225959	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.47425349489127
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	10385	BTN2A2	butyrophilin subfamily 2 member A2	-1.45979072394088	6.41302739528099e-17	-1.44284626795883	-1.58198191351521	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.45979072394088
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_19	51284	TLR7	toll like receptor 7	-1.25627568841129	3.87527138050754e-16	-1.50539529586334	-0.982691098102814	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060907	positive regulation of macrophage cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.25627568841129
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	3976	LIF	LIF interleukin 6 family cytokine	-2.44190803482997	2.6776788235494e-14	-2.49431160247701	-2.54647235515784	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.44190803482997
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	1672	DEFB1	defensin beta 1	-3.5917500836365	4.57996772986168e-14	-4.64099727601923	-2.35139510210496	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	3.5917500836365
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	8743	TNFSF10	TNF superfamily member 10	-1.18301124793803	4.57996772986168e-14	-1.5314957852508	-0.806180662290283	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.18301124793803
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	4088	SMAD3	SMAD family member 3	-1.21900463571384	2.13121705600754e-13	-1.22818872347868	-1.3593384595316	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.21900463571384
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_19	7098	TLR3	toll like receptor 3	-2.43531383369351	1.94962168786523e-12	-2.77488536255617	-2.11914031092772	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060907	positive regulation of macrophage cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.43531383369351
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	3575	IL7R	interleukin 7 receptor	-1.18680963729262	3.21798880451086e-12	-1.27842666960681	-1.10622924275438	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.18680963729262
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	10346	TRIM22	tripartite motif containing 22	-1.13416366414571	2.48362996234425e-11	-1.5318546972203	-0.666165315390674	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.13416366414571
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	944	TNFSF8	TNF superfamily member 8	-1.01647312498208	7.49071899765503e-11	-1.06604324035606	-1.0337875621649	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.01647312498208
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	11119	BTN3A1	butyrophilin subfamily 3 member A1	-0.99406962505339	2.57670673392069e-10	-0.856215443785058	-1.31788924547635	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.99406962505339
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	1997	ELF1	E74 like ETS transcription factor 1	-1.18371405734876	2.72323333813412e-10	-1.48284536226916	-0.879679731642123	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.18371405734876
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	1230	CCR1	C-C motif chemokine receptor 1	-0.920821639254262	3.73686630397613e-09	-1.46069800867515	-0.198790690283775	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.920821639254262
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	57105	CYSLTR2	cysteinyl leukotriene receptor 2	-1.38362298426348	4.13100034388817e-09	-1.48224159227724	-1.32880454066216	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.38362298426348
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	2537	IFI6	interferon alpha inducible protein 6	-2.39629405266998	8.22669999673773e-09	-2.64053912133538	-2.20184367840854	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	2.39629405266998
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	1232	CCR3	C-C motif chemokine receptor 3	-1.24833844144044	1.00735077502627e-08	-1.32397460168529	-1.2657531679693	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.24833844144044
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_19	24145	PANX1	pannexin 1	-1.34744002638107	1.57694521611788e-08	-1.67853751842643	-1.02608980935955	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060907	positive regulation of macrophage cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.34744002638107
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	84502	JPH4	junctophilin 4	-1.44859284343107	3.64717895851288e-08	-2.18622836416093	-0.529533496952741	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.44859284343107
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	10803	CCR9	C-C motif chemokine receptor 9	-1.57635336478884	7.59027748530108e-08	-1.47040318141387	-1.85304274312524	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.57635336478884
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	23308	ICOSLG	inducible T cell costimulator ligand	-0.935113238459983	8.04005676840551e-08	-0.920433495347851	-0.991767739595394	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.935113238459983
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	941	CD80	CD80 molecule	-1.75589251777606	1.21924169015715e-07	-2.12997760165327	-1.19954508106016	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.75589251777606
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	56477	CCL28	C-C motif chemokine ligand 28	-0.979653851418915	1.31330571921878e-07	-0.913452415545666	-1.15101878471832	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.979653851418915
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_19	5027	P2RX7	purinergic receptor P2X 7	-0.951634592225624	2.71238014853148e-07	-1.08101760726443	-0.770662635361735	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0060907	positive regulation of macrophage cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.951634592225624
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	3557	IL1RN	interleukin 1 receptor antagonist	-1.04704749191055	3.73289194723583e-07	-1.60347344699309	-0.357895478635668	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.04704749191055
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	1514	CTSL	cathepsin L	-1.06812742767151	4.68331482770552e-07	-1.76376225282641	-0.0813576868259261	Tier_2_pooled_FDR05_all_direction_concordant_one_site_FDR05	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.06812742767151
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_09	6932	TCF7	transcription factor 7	-0.843974603105732	5.16306294218742e-07	-0.804890440567094	-0.939460141552499	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0006955	immune response	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	0.843974603105732
higher_in_viral | Viral_higher_cytokine_innate_immune_regulation_programme | Cytokine and innate immune regulation programme | B_moderate_GO_support	higher_in_viral	Viral_higher_cytokine_innate_immune_regulation_programme	Cytokine and innate immune regulation programme	B_moderate_GO_support	candidate_module_ready_for_manual_biological_review	viral_higher_site_aware_eligible	Viral_higher_GO_group_05	8651	SOCS1	suppressor of cytokine signaling 1	-1.24589254850002	5.94296880821948e-07	-1.35814974279381	-1.26502656766866	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	GO:0001817	regulation of cytokine production	primary_candidate_module	Viral-higher cytokine/innate immune regulation programme with sufficient GO support for primary manual review.	eligible_for_primary_manual_biological_review_not_final_claim	TRUE	1.24589254850002
